Ind	hours	Depth	vedba	odba	jerk	buzz
Helge18	104	NA	0.056487368912117	0.0838821399250684	1.98825081701819	NA
Helge18	105	NA	0.0558900567694125	0.0827986956058018	1.92561722471553	NA
Helge18	106	NA	0.0487794011311565	0.0722399295261306	1.63056451963015	NA
Helge18	107	NA	0.052839035920293	0.0780092702382643	1.43868799518202	NA
Helge18	108	NA	0.0660516018149743	0.0980002704572487	2.31022748387754	NA
Helge18	109	NA	0.0546416246285106	0.0811036574450235	1.86067477527063	NA
Helge18	110	NA	0.0499350039736509	0.0742114574378227	1.82711738028676	NA
Helge18	111	NA	0.0444985267236054	0.0665258767993376	1.54940054596294	NA
Helge18	112	NA	0.0655969553096515	0.0969130405749562	2.16872697933528	NA
Helge18	113	NA	0.0666587365471544	0.098074315812637	1.87433917272337	NA
Helge18	114	NA	0.0541965041342769	0.0801015461622236	1.62641822868025	NA
Helge18	115	NA	0.0558840626560293	0.0825823767233389	1.57939931529762	NA
Helge18	116	NA	0.0490258063128776	0.0726398878483408	1.58243973478393	NA
Helge18	117	NA	0.0526428146716985	0.077789999366825	1.69894247154949	NA
Helge18	118	NA	0.032031974571693	0.0478446720618855	1.13752817039933	NA
Helge18	119	NA	0.0386742780758209	0.0580237612090747	1.3691709584047	NA
Helge18	120	NA	0.0534261572585802	0.0792872738157364	1.58822923341819	NA
Helge18	121	NA	0.0545111163454393	0.081004966380879	1.98382102699501	NA
Helge18	122	NA	0.0548413736059364	0.0815372176722952	2.01043543750362	NA
Helge18	123	NA	0.0436010226766207	0.065105127476846	1.37678271039291	NA
Helge18	124	NA	0.0382418474645616	0.0574407564778593	1.30012629238303	NA
Helge18	125	NA	0.0565658905388231	0.0841481140965479	2.12510868485716	NA
Helge18	126	NA	0.0645619468975706	0.0959285368605642	2.23730780974272	NA
Helge18	127	NA	0.0529040100325662	0.078548782078282	1.81022751014503	NA
Helge18	128	NA	0.050736974166964	0.0751266329289399	1.42398491044223	NA
Helge18	129	NA	0.0530994907977968	0.0783406204554802	1.43014811033413	NA
Helge18	130	NA	0.0736422025842371	0.10760679777041	1.71108776403397	NA
Helge18	131	NA	0.0599581896136792	0.0876203790947338	1.13437035879814	NA
Helge18	132	NA	0.0774988592619906	0.114339211892648	1.98648428015484	NA
Helge18	133	NA	0.0734843571634534	0.107430323484662	1.71394056325254	NA
Helge18	134	NA	0.0614472646920702	0.0906669932499046	1.72699676674453	NA
Helge18	135	NA	0.0711597006868658	0.105766692506087	2.66508193865145	NA
Helge18	136	NA	0.0642801918214008	0.0952134810397911	2.33266330036189	NA
Helge18	137	NA	0.0613856512082715	0.090517080854387	1.79335965660871	NA
Helge18	138	NA	0.0350482544208422	0.0524339778385293	1.2038929329777	NA
Helge18	139	NA	0.0457329509052739	0.0677553174505107	1.54432607457425	NA
Helge18	140	NA	0.0637930931732882	0.0939472945558301	1.7032315200314	NA
Helge18	141	NA	0.0420449196546238	0.0620374569997366	1.11378801848399	NA
Helge18	142	NA	0.0617277787743136	0.09108142426331	2.06167794438561	NA
Helge18	143	NA	0.0789265869712959	0.116791757035252	2.69226893327917	NA
Helge18	144	NA	0.0500988842799605	0.0744683731639706	1.6997990516808	NA
Helge18	145	NA	0.0447548748767181	0.0659846779127892	1.41821405248899	NA
Helge18	146	NA	0.0542517153033542	0.0782130172304939	1.17393683223766	NA
Helge18	147	NA	0.0605465116744187	0.088349005982331	1.82091283418575	NA
Helge18	148	NA	0.0391461376159765	0.0566805170975742	0.871785931037748	NA
Helge18	149	NA	0.0506606366181392	0.0737078632620312	1.14184289030946	NA
Helge18	150	NA	0.0477061040654548	0.0706600376995745	1.61161993999231	NA
Helge18	151	NA	0.0473197520677469	0.0703306571553072	1.81427711790058	NA
Helge18	152	NA	0.0474709297218302	0.0705326883210172	1.85944703114899	NA
Helge18	153	NA	0.0648580195965017	0.0962102432236696	2.21562171620749	NA
Helge18	154	NA	0.0600825508619233	0.0893789500129037	2.13345158516825	NA
Helge18	155	NA	0.0559378839588676	0.0829187302494064	1.92676928884769	NA
Helge18	156	NA	0.0572517167604214	0.0848443661432404	2.03603326294914	NA
Helge18	157	NA	0.0622925160566988	0.0916667634170594	1.62443778120992	NA
Helge18	158	NA	0.0678679732070145	0.0998154642012399	1.56324416866775	NA
Helge18	159	NA	0.0666249578900641	0.0983577902516411	2.04143620358403	NA
Helge18	160	NA	0.0618709560212766	0.0910281154347756	1.72471235730895	NA
Helge18	161	NA	0.0653180513826791	0.096408537121567	2.06594313699907	NA
Helge18	162	NA	0.0546359065266391	0.0804220597692026	1.41773947726695	NA
Helge18	163	NA	0.0563501564495494	0.0823563956542846	1.06608093627106	NA
Helge18	164	NA	0.0700615532789533	0.103480342900007	2.18049184970761	NA
